id,lat,lon,user,uid,version,changeset,timestamp
2735497399,51.9092387,4.234653,Sander H_BAG,1989776,1,21255470,2014-03-23T00:55:23Z
2735497757,51.9092564,4.2388843,Sander H_BAG,1989776,1,21255470,2014-03-23T00:55:30Z
2735497807,51.9092778,4.242123,Sander H_BAG,1989776,1,21255470,2014-03-23T00:55:31Z
2735498040,51.9092965,4.2350376,Sander H_BAG,1989776,1,21255470,2014-03-23T00:55:38Z
2735498142,51.9093204,4.2367408,Sander H_BAG,1989776,1,21255470,2014-03-23T00:55:39Z
2735498383,51.9093483,4.2448924,Sander H_BAG,1989776,1,21255470,2014-03-23T00:55:47Z
2735498433,51.9093747,4.2311348,Sander H_BAG,1989776,1,21255470,2014-03-23T00:55:48Z
2735498483,51.909403,4.2367057,Sander H_BAG,1989776,1,21255470,2014-03-23T00:55:55Z
2735498533,51.9094252,4.2396042,Sander H_BAG,1989776,1,21255470,2014-03-23T00:55:56Z
2735498611,51.9094471,4.2427297,Sander H_BAG,1989776,1,21255470,2014-03-23T00:56:03Z
2735498663,51.9094657,4.230084,Sander H_BAG,1989776,1,21255470,2014-03-23T00:56:04Z
2735498718,51.9094823,4.2448432,Sander H_BAG,1989776,1,21255470,2014-03-23T00:56:12Z
2735498768,51.9095013,4.2304111,Sander H_BAG,1989776,1,21255470,2014-03-23T00:56:13Z
2735498851,51.9095192,4.2404511,Sander H_BAG,1989776,1,21255470,2014-03-23T00:56:20Z
2735498901,51.9095429,4.2311295,Sander H_BAG,1989776,1,21255470,2014-03-23T00:56:21Z
2735498952,51.9095594,4.2399091,Sander H_BAG,1989776,1,21255470,2014-03-23T00:56:28Z
2735499004,51.9095795,4.2367543,Sander H_BAG,1989776,1,21255470,2014-03-23T00:56:29Z
2735499054,51.9095985,4.237522,Sander H_BAG,1989776,1,21255470,2014-03-23T00:56:37Z
2735499104,51.9096146,4.2394768,Sander H_BAG,1989776,1,21255470,2014-03-23T00:56:38Z
2735499236,51.9096306,4.2342165,Sander H_BAG,1989776,1,21255470,2014-03-23T00:56:46Z
2735499286,51.9096439,4.2416478,Sander H_BAG,1989776,1,21255470,2014-03-23T00:56:47Z
2735499407,51.9096615,4.2438358,Sander H_BAG,1989776,1,21255470,2014-03-23T00:56:55Z
2735499457,51.9096802,4.2321292,Sander H_BAG,1989776,1,21255470,2014-03-23T00:56:56Z
2735499509,51.909695,4.2395594,Sander H_BAG,1989776,1,21255470,2014-03-23T00:57:02Z
2735499559,51.9097108,4.2350374,Sander H_BAG,1989776,1,21255470,2014-03-23T00:57:04Z
2735499609,51.9097261,4.243407,Sander H_BAG,1989776,1,21255470,2014-03-23T00:57:11Z
2735499690,51.9097385,4.2325296,Sander H_BAG,1989776,1,21255470,2014-03-23T00:57:12Z
2735499740,51.9097568,4.238827,Sander H_BAG,1989776,1,21255470,2014-03-23T00:57:19Z
2735499790,51.9097727,4.2348773,Sander H_BAG,1989776,1,21255470,2014-03-23T00:57:20Z
2735499840,51.909788,4.2338226,Sander H_BAG,1989776,1,21255470,2014-03-23T00:57:27Z
2735499890,51.9098043,4.2335823,Sander H_BAG,1989776,1,21255470,2014-03-23T00:57:28Z
2735500102,51.9098216,4.2339675,Sander H_BAG,1989776,1,21255470,2014-03-23T00:57:35Z
2735500182,51.9098425,4.2352319,Sander H_BAG,1989776,1,21255470,2014-03-23T00:57:36Z
2735500232,51.9098594,4.2304523,Sander H_BAG,1989776,1,21255470,2014-03-23T00:57:43Z
2735500282,51.9098787,4.229883,Sander H_BAG,1989776,1,21255470,2014-03-23T00:57:44Z
2735500332,51.9099002,4.2350015,Sander H_BAG,1989776,1,21255470,2014-03-23T00:57:50Z
2735500403,51.909924,4.2350251,Sander H_BAG,1989776,1,21255470,2014-03-23T00:57:51Z
2735500465,51.9099503,4.2407375,Sander H_BAG,1989776,1,21255470,2014-03-23T00:57:58Z
2735500516,51.9099749,4.2403309,Sander H_BAG,1989776,1,21255470,2014-03-23T00:57:59Z
2735500573,51.9100036,4.2386332,Sander H_BAG,1989776,1,21255470,2014-03-23T00:58:05Z
2735500653,51.9100422,4.2385235,Sander H_BAG,1989776,1,21255470,2014-03-23T00:58:06Z
2735501017,51.9100763,4.2298202,Sander H_BAG,1989776,1,21255470,2014-03-23T00:58:13Z
2735501075,51.9101064,4.2350867,Sander H_BAG,1989776,1,21255470,2014-03-23T00:58:14Z
2735501318,51.9101376,4.2348583,Sander H_BAG,1989776,1,21255470,2014-03-23T00:58:21Z
2735501379,51.9101672,4.241403,Sander H_BAG,1989776,1,21255470,2014-03-23T00:58:22Z
2735501521,51.9101932,4.2303536,Sander H_BAG,1989776,1,21255470,2014-03-23T00:58:28Z
2735501591,51.9102243,4.2382201,Sander H_BAG,1989776,1,21255470,2014-03-23T00:58:30Z
2735501765,51.9102504,4.2387383,Sander H_BAG,1989776,1,21255470,2014-03-23T00:58:36Z
2735501815,51.9102802,4.2340266,Sander H_BAG,1989776,1,21255470,2014-03-23T00:58:37Z
2735502108,51.9103048,4.2333243,Sander H_BAG,1989776,1,21255470,2014-03-23T00:58:44Z
2735502253,51.9103282,4.2329128,Sander H_BAG,1989776,1,21255470,2014-03-23T00:58:45Z
2735502456,51.9103512,4.2330289,Sander H_BAG,1989776,1,21255470,2014-03-23T00:58:51Z
2735502506,51.9103835,4.2395092,Sander H_BAG,1989776,1,21255470,2014-03-23T00:58:52Z
2735502660,51.910423,4.2393954,Sander H_BAG,1989776,1,21255470,2014-03-23T00:59:00Z
2735502748,51.9104647,4.2320329,Sander H_BAG,1989776,1,21255470,2014-03-23T00:59:01Z
2735502960,51.9105056,4.2357202,Sander H_BAG,1989776,1,21255470,2014-03-23T00:59:08Z
2735503010,51.9105506,4.2379175,Sander H_BAG,1989776,1,21255470,2014-03-23T00:59:09Z
2735503160,51.9105946,4.2364643,Sander H_BAG,1989776,1,21255470,2014-03-23T00:59:15Z
2735503263,51.910643,4.233578,Sander H_BAG,1989776,1,21255470,2014-03-23T00:59:17Z
2735503482,51.9106959,4.2385372,Sander H_BAG,1989776,1,21255470,2014-03-23T00:59:24Z
2735503532,51.9107527,4.233467,Sander H_BAG,1989776,1,21255470,2014-03-23T00:59:25Z
2735503788,51.9108016,4.2322032,Sander H_BAG,1989776,1,21255470,2014-03-23T00:59:33Z
2735503851,51.9108481,4.2383187,Sander H_BAG,1989776,1,21255470,2014-03-23T00:59:34Z
2735504097,51.9108957,4.2329267,Sander H_BAG,1989776,1,21255470,2014-03-23T00:59:40Z
2735504147,51.9109367,4.2338309,Sander H_BAG,1989776,1,21255470,2014-03-23T00:59:41Z
2735504334,51.9109939,4.233382,Sander H_BAG,1989776,1,21255470,2014-03-23T00:59:48Z
2735504434,51.9110471,4.2418701,Sander H_BAG,1989776,1,21255470,2014-03-23T00:59:49Z
2735504606,51.9110859,4.236134,Sander H_BAG,1989776,1,21255470,2014-03-23T00:59:57Z
2735504658,51.9111364,4.23718,Sander H_BAG,1989776,1,21255470,2014-03-23T00:59:58Z
2735505102,51.9111845,4.2377921,Sander H_BAG,1989776,1,21255470,2014-03-23T01:00:05Z
2735505257,51.9112324,4.2363918,Sander H_BAG,1989776,1,21255470,2014-03-23T01:00:06Z
2735505548,51.9113031,4.2361338,Sander H_BAG,1989776,1,21255470,2014-03-23T01:00:13Z
2735505628,51.9113825,4.2368997,Sander H_BAG,1989776,1,21255470,2014-03-23T01:00:14Z
2735505848,51.9114687,4.2359258,Sander H_BAG,1989776,1,21255470,2014-03-23T01:00:21Z
2735505898,51.9115823,4.2338004,Sander H_BAG,1989776,1,21255470,2014-03-23T01:00:22Z
2735506049,51.9116881,4.2360533,Sander H_BAG,1989776,1,21255470,2014-03-23T01:00:29Z
2735506153,51.9117982,4.2330841,Sander H_BAG,1989776,1,21255470,2014-03-23T01:00:30Z
2735506352,51.9119264,4.2295539,Sander H_BAG,1989776,1,21255470,2014-03-23T01:00:37Z
2735506402,51.9120786,4.2300337,Sander H_BAG,1989776,1,21255470,2014-03-23T01:00:38Z
2735506625,51.9122169,4.2340071,Sander H_BAG,1989776,1,21255470,2014-03-23T01:00:45Z
2735506702,51.9123105,4.2352309,Sander H_BAG,1989776,1,21255470,2014-03-23T01:00:46Z
2735506867,51.9123957,4.2330383,Sander H_BAG,1989776,1,21255470,2014-03-23T01:00:53Z
2735506976,51.9124908,4.2300971,Sander H_BAG,1989776,1,21255470,2014-03-23T01:00:54Z
2735507056,51.9125755,4.2344483,Sander H_BAG,1989776,1,21255470,2014-03-23T01:01:03Z
2735507106,51.9126622,4.2339936,Sander H_BAG,1989776,1,21255470,2014-03-23T01:01:04Z
2735507156,51.9127412,4.2316908,Sander H_BAG,1989776,1,21255470,2014-03-23T01:01:11Z
2735507206,51.9128568,4.2341136,Sander H_BAG,1989776,1,21255470,2014-03-23T01:01:12Z
2735507256,51.9129584,4.2291743,Sander H_BAG,1989776,1,21255470,2014-03-23T01:01:20Z
2735507306,51.9130512,4.2336157,Sander H_BAG,1989776,1,21255470,2014-03-23T01:01:21Z
2735507356,51.9131404,4.2300772,Sander H_BAG,1989776,1,21255470,2014-03-23T01:01:28Z
2735507406,51.9132274,4.2281252,Sander H_BAG,1989776,1,21255470,2014-03-23T01:01:29Z
2735507456,51.9134274,4.232689,Sander H_BAG,1989776,1,21255470,2014-03-23T01:01:36Z
2735507506,51.9135892,4.232231,Sander H_BAG,1989776,1,21255470,2014-03-23T01:01:37Z
2735507565,51.9137635,4.2321333,Sander H_BAG,1989776,1,21255470,2014-03-23T01:01:44Z
2735507615,51.9140083,4.230198,Sander H_BAG,1989776,1,21255470,2014-03-23T01:01:45Z
2735507669,51.9142155,4.2303864,Sander H_BAG,1989776,1,21255470,2014-03-23T01:01:51Z
2735507719,51.9143702,4.2297996,Sander H_BAG,1989776,1,21255470,2014-03-23T01:01:53Z
2735507775,51.9145884,4.2297568,Sander H_BAG,1989776,1,21255470,2014-03-23T01:02:00Z
2735507825,51.914765,4.2291286,Sander H_BAG,1989776,1,21255470,2014-03-23T01:02:01Z
2735507875,51.915101,4.2255714,Sander H_BAG,1989776,1,21255470,2014-03-23T01:02:09Z
2735507925,51.9170453,4.2239125,Sander H_BAG,1989776,1,21255470,2014-03-23T01:02:10Z
2735508019,51.9245849,4.2220161,Sander H_BAG,1989776,1,21255470,2014-03-23T01:02:17Z
2737010515,52.0070144,4.278604,opani_BAG,1892873,1,21266807,2014-03-23T15:50:45Z
2737010790,52.0107477,4.2757608,opani_BAG,1892873,1,21266807,2014-03-23T15:50:49Z
2737011045,52.0102292,4.2762191,opani_BAG,1892873,1,21266807,2014-03-23T15:50:53Z
2737011398,52.0153498,4.2671796,opani_BAG,1892873,1,21266807,2014-03-23T15:50:57Z
2737011952,52.0173582,4.2588053,opani_BAG,1892873,1,21266807,2014-03-23T15:51:02Z
2737012093,52.0069149,4.2782952,opani_BAG,1892873,1,21266807,2014-03-23T15:51:03Z
2737012224,52.0075209,4.2784302,opani_BAG,1892873,1,21266807,2014-03-23T15:51:05Z
2737012369,52.007985,4.2829081,opani_BAG,1892873,1,21266807,2014-03-23T15:51:06Z
2737012512,52.008182,4.2724068,opani_BAG,1892873,1,21266807,2014-03-23T15:51:07Z
2737012655,52.0086131,4.2731166,opani_BAG,1892873,1,21266807,2014-03-23T15:51:08Z
2737012812,52.0090834,4.273613,opani_BAG,1892873,1,21266807,2014-03-23T15:51:10Z
2737012963,52.0093484,4.2842702,opani_BAG,1892873,1,21266807,2014-03-23T15:51:11Z
2737013064,52.0097978,4.2766933,opani_BAG,1892873,1,21266807,2014-03-23T15:51:12Z
2737013134,52.0101107,4.2709345,opani_BAG,1892873,1,21266807,2014-03-23T15:51:14Z
2737013219,52.0103015,4.2747164,opani_BAG,1892873,1,21266807,2014-03-23T15:51:15Z
2737013288,52.0104811,4.271682,opani_BAG,1892873,1,21266807,2014-03-23T15:51:16Z
2737013355,52.0106796,4.2830992,opani_BAG,1892873,1,21266807,2014-03-23T15:51:18Z
2737013417,52.0108707,4.2770164,opani_BAG,1892873,1,21266807,2014-03-23T15:51:19Z
2737013467,52.0110519,4.2775021,opani_BAG,1892873,1,21266807,2014-03-23T15:51:21Z
2737013517,52.0112435,4.2778853,opani_BAG,1892873,1,21266807,2014-03-23T15:51:22Z
2737013585,52.0115772,4.2774518,opani_BAG,1892873,1,21266807,2014-03-23T15:51:23Z
2737013655,52.0119048,4.2671934,opani_BAG,1892873,1,21266807,2014-03-23T15:51:24Z
2737013776,52.0121008,4.2691624,opani_BAG,1892873,1,21266807,2014-03-23T15:51:26Z
2737013868,52.0123618,4.2785853,opani_BAG,1892873,1,21266807,2014-03-23T15:51:27Z
2737013935,52.0126052,4.2718942,opani_BAG,1892873,1,21266807,2014-03-23T15:51:28Z
2737014030,52.0129011,4.2723808,opani_BAG,1892873,1,21266807,2014-03-23T15:51:30Z
2737014209,52.0131627,4.2684494,opani_BAG,1892873,1,21266807,2014-03-23T15:51:31Z
2737014304,52.0135823,4.2711368,opani_BAG,1892873,1,21266807,2014-03-23T15:51:32Z
2737014431,52.0142617,4.2645213,opani_BAG,1892873,1,21266807,2014-03-23T15:51:34Z
2737014541,52.0145323,4.2648489,opani_BAG,1892873,1,21266807,2014-03-23T15:51:35Z
2737014613,52.0146969,4.2607571,opani_BAG,1892873,1,21266807,2014-03-23T15:51:37Z
2737014678,52.0148671,4.2640119,opani_BAG,1892873,1,21266807,2014-03-23T15:51:38Z
2737014749,52.0150543,4.264735,opani_BAG,1892873,1,21266807,2014-03-23T15:51:40Z
2737014805,52.0152291,4.2672379,opani_BAG,1892873,1,21266807,2014-03-23T15:51:41Z
2737014855,52.0153488,4.2671123,opani_BAG,1892873,1,21266807,2014-03-23T15:51:42Z
2737014926,52.0155198,4.2596836,opani_BAG,1892873,1,21266807,2014-03-23T15:51:44Z
2737015037,52.0156985,4.2669235,opani_BAG,1892873,1,21266807,2014-03-23T15:51:45Z
2737015155,52.015861,4.2688003,opani_BAG,1892873,1,21266807,2014-03-23T15:51:46Z
2737015339,52.0161328,4.267791,opani_BAG,1892873,1,21266807,2014-03-23T15:51:48Z
2737015513,52.0162986,4.2569071,opani_BAG,1892873,1,21266807,2014-03-23T15:51:49Z
2737015679,52.0164256,4.2682765,opani_BAG,1892873,1,21266807,2014-03-23T15:51:51Z
2737015807,52.0165449,4.26095,opani_BAG,1892873,1,21266807,2014-03-23T15:51:52Z
2737015909,52.0167046,4.2686355,opani_BAG,1892873,1,21266807,2014-03-23T15:51:53Z
2737016039,52.0169229,4.2580222,opani_BAG,1892873,1,21266807,2014-03-23T15:51:55Z
2737016149,52.0170725,4.271228,opani_BAG,1892873,1,21266807,2014-03-23T15:51:56Z
2737016321,52.0173157,4.27182,opani_BAG,1892873,1,21266807,2014-03-23T15:51:57Z
2737016506,52.0175021,4.2601273,opani_BAG,1892873,1,21266807,2014-03-23T15:51:59Z
2737016677,52.0177528,4.2603919,opani_BAG,1892873,1,21266807,2014-03-23T15:52:00Z
2737016832,52.0179836,4.2601591,opani_BAG,1892873,1,21266807,2014-03-23T15:52:02Z
2737016958,52.018173,4.268808,opani_BAG,1892873,1,21266807,2014-03-23T15:52:03Z
2737017087,52.0183222,4.2617364,opani_BAG,1892873,1,21266807,2014-03-23T15:52:04Z
2737017185,52.0185643,4.2614558,opani_BAG,1892873,1,21266807,2014-03-23T15:52:06Z
2737017295,52.0188889,4.2623551,opani_BAG,1892873,1,21266807,2014-03-23T15:52:07Z
2737017388,52.0191911,4.2634931,opani_BAG,1892873,1,21266807,2014-03-23T15:52:09Z
2737017528,52.0197131,4.2673258,opani_BAG,1892873,1,21266807,2014-03-23T15:52:10Z
2737017645,52.0200539,4.2644062,opani_BAG,1892873,1,21266807,2014-03-23T15:52:12Z
2737017823,52.0203372,4.2658642,opani_BAG,1892873,1,21266807,2014-03-23T15:52:13Z
2737017964,52.0205239,4.2665468,opani_BAG,1892873,1,21266807,2014-03-23T15:52:14Z
2737045139,52.004739,4.2677459,opani_BAG,1892873,1,21266807,2014-03-23T16:09:08Z
2737045640,52.0057263,4.2706532,opani_BAG,1892873,1,21266807,2014-03-23T16:09:12Z
2737046364,52.0013227,4.2671051,opani_BAG,1892873,1,21266807,2014-03-23T16:09:17Z
2737046870,51.9959328,4.2638688,opani_BAG,1892873,1,21266807,2014-03-23T16:09:21Z
2737047012,51.9976618,4.2625712,opani_BAG,1892873,1,21266807,2014-03-23T16:09:22Z
2737047140,51.9981553,4.2612083,opani_BAG,1892873,1,21266807,2014-03-23T16:09:24Z
2737047274,51.9987919,4.2653374,opani_BAG,1892873,1,21266807,2014-03-23T16:09:25Z
2737047457,51.9991263,4.2658161,opani_BAG,1892873,1,21266807,2014-03-23T16:09:26Z
2737047610,51.9993655,4.2599712,opani_BAG,1892873,1,21266807,2014-03-23T16:09:28Z
2737047731,51.9995392,4.2705669,opani_BAG,1892873,1,21266807,2014-03-23T16:09:29Z
2737047933,51.9997721,4.260986,opani_BAG,1892873,1,21266807,2014-03-23T16:09:30Z
2737048042,52.0000183,4.2615301,opani_BAG,1892873,1,21266807,2014-03-23T16:09:31Z
2737048170,52.0003157,4.2607546,opani_BAG,1892873,1,21266807,2014-03-23T16:09:33Z
2737048281,52.0005939,4.2692778,opani_BAG,1892873,1,21266807,2014-03-23T16:09:34Z
2737048438,52.0007285,4.2613696,opani_BAG,1892873,1,21266807,2014-03-23T16:09:35Z
2737048538,52.0008527,4.2677461,opani_BAG,1892873,1,21266807,2014-03-23T16:09:36Z
2737048597,52.0011413,4.2672857,opani_BAG,1892873,1,21266807,2014-03-23T16:09:38Z
2737048700,52.0015201,4.2676458,opani_BAG,1892873,1,21266807,2014-03-23T16:09:39Z
2737048812,52.0017097,4.2662319,opani_BAG,1892873,1,21266807,2014-03-23T16:09:41Z
2737048862,52.0021225,4.2589562,opani_BAG,1892873,1,21266807,2014-03-23T16:09:42Z
2737048922,52.0024407,4.2658389,opani_BAG,1892873,1,21266807,2014-03-23T16:09:43Z
2737048972,52.0027531,4.2644947,opani_BAG,1892873,1,21266807,2014-03-23T16:09:44Z
2737049032,52.0030187,4.2654496,opani_BAG,1892873,1,21266807,2014-03-23T16:09:46Z
2737049082,52.0032682,4.2570057,opani_BAG,1892873,1,21266807,2014-03-23T16:09:47Z
2737049142,52.0034185,4.2568146,opani_BAG,1892873,1,21266807,2014-03-23T16:09:48Z
2737049192,52.0035905,4.2659336,opani_BAG,1892873,1,21266807,2014-03-23T16:09:50Z
2737049252,52.0037353,4.2505411,opani_BAG,1892873,1,21266807,2014-03-23T16:09:51Z
2737049302,52.0039434,4.2551766,opani_BAG,1892873,1,21266807,2014-03-23T16:09:52Z
2737049398,52.004049,4.2668907,opani_BAG,1892873,1,21266807,2014-03-23T16:09:53Z
2737049512,52.0042299,4.2617953,opani_BAG,1892873,1,21266807,2014-03-23T16:09:55Z
2737049594,52.0044683,4.2571856,opani_BAG,1892873,1,21266807,2014-03-23T16:09:56Z
2737049654,52.0046764,4.2632195,opani_BAG,1892873,1,21266807,2014-03-23T16:09:57Z
2737049704,52.0048805,4.2606486,opani_BAG,1892873,1,21266807,2014-03-23T16:09:59Z
2737049764,52.0051096,4.2756042,opani_BAG,1892873,1,21266807,2014-03-23T16:10:00Z
2737049825,52.0052359,4.2690281,opani_BAG,1892873,1,21266807,2014-03-23T16:10:01Z
2737049908,52.0053832,4.2553815,opani_BAG,1892873,1,21266807,2014-03-23T16:10:02Z
2737049968,52.0055144,4.2680371,opani_BAG,1892873,1,21266807,2014-03-23T16:10:04Z
2737050018,52.0056695,4.2699733,opani_BAG,1892873,1,21266807,2014-03-23T16:10:05Z
2737050126,52.0058133,4.2518505,opani_BAG,1892873,1,21266807,2014-03-23T16:10:06Z
2737050221,52.0059685,4.2706151,opani_BAG,1892873,1,21266807,2014-03-23T16:10:08Z
2737050281,52.0061705,4.2708737,opani_BAG,1892873,1,21266807,2014-03-23T16:10:09Z
2737050331,52.0064216,4.2576352,opani_BAG,1892873,1,21266807,2014-03-23T16:10:11Z
2737050391,52.0066602,4.2570296,opani_BAG,1892873,1,21266807,2014-03-23T16:10:12Z
2737050441,52.0069143,4.2721112,opani_BAG,1892873,1,21266807,2014-03-23T16:10:13Z
2737050501,52.007109,4.2566709,opani_BAG,1892873,1,21266807,2014-03-23T16:10:15Z
2737050567,52.0073425,4.2476687,opani_BAG,1892873,1,21266807,2014-03-23T16:10:16Z
2737050683,52.0075873,4.2652635,opani_BAG,1892873,1,21266807,2014-03-23T16:10:17Z
2737050779,52.0078204,4.2448654,opani_BAG,1892873,1,21266807,2014-03-23T16:10:19Z
2737050910,52.0079929,4.2516701,opani_BAG,1892873,1,21266807,2014-03-23T16:10:20Z
2737051015,52.0081169,4.2708268,opani_BAG,1892873,1,21266807,2014-03-23T16:10:21Z
2737051139,52.0082663,4.2552998,opani_BAG,1892873,1,21266807,2014-03-23T16:10:23Z
2737051254,52.0084045,4.2704563,opani_BAG,1892873,1,21266807,2014-03-23T16:10:24Z
2737051420,52.0085416,4.2457245,opani_BAG,1892873,1,21266807,2014-03-23T16:10:26Z
2737051508,52.0087081,4.2501127,opani_BAG,1892873,1,21266807,2014-03-23T16:10:27Z
2737051683,52.0088813,4.2532596,opani_BAG,1892873,1,21266807,2014-03-23T16:10:29Z
2737051844,52.0090671,4.246133,opani_BAG,1892873,1,21266807,2014-03-23T16:10:30Z
2737052009,52.0092644,4.252392,opani_BAG,1892873,1,21266807,2014-03-23T16:10:32Z
2737052206,52.0093813,4.2601924,opani_BAG,1892873,1,21266807,2014-03-23T16:10:34Z
2737052294,52.0094716,4.2572332,opani_BAG,1892873,1,21266807,2014-03-23T16:10:35Z
2737052397,52.0096606,4.267572,opani_BAG,1892873,1,21266807,2014-03-23T16:10:36Z
2737052502,52.0097996,4.2604495,opani_BAG,1892873,1,21266807,2014-03-23T16:10:38Z
2737052607,52.0099435,4.2656158,opani_BAG,1892873,1,21266807,2014-03-23T16:10:39Z
2737052723,52.0102647,4.2653684,opani_BAG,1892873,1,21266807,2014-03-23T16:10:41Z
2737052807,52.0104861,4.2658531,opani_BAG,1892873,1,21266807,2014-03-23T16:10:42Z
2737129676,52.0030246,4.2378446,opani_BAG,1892873,1,21266807,2014-03-23T16:48:33Z
2737129780,51.9954449,4.2513187,opani_BAG,1892873,1,21266807,2014-03-23T16:48:37Z
2737129892,51.9968964,4.2610546,opani_BAG,1892873,1,21266807,2014-03-23T16:48:42Z
2737129993,52.0023819,4.2370144,opani_BAG,1892873,1,21266807,2014-03-23T16:48:46Z
2737130051,51.9933035,4.2370484,opani_BAG,1892873,1,21266807,2014-03-23T16:48:47Z
2737130115,51.9937321,4.2479018,opani_BAG,1892873,1,21266807,2014-03-23T16:48:49Z
2737130209,51.9942753,4.249016,opani_BAG,1892873,1,21266807,2014-03-23T16:48:50Z
2737130316,51.9946674,4.2602018,opani_BAG,1892873,1,21266807,2014-03-23T16:48:51Z
2737130398,51.9950047,4.2498747,opani_BAG,1892873,1,21266807,2014-03-23T16:48:52Z
2737130460,51.9953403,4.2506843,opani_BAG,1892873,1,21266807,2014-03-23T16:48:53Z
2737130533,51.9956707,4.2418009,opani_BAG,1892873,1,21266807,2014-03-23T16:48:55Z
2737130591,51.9959567,4.256472,opani_BAG,1892873,1,21266807,2014-03-23T16:48:56Z
2737130668,51.996212,4.2623797,opani_BAG,1892873,1,21266807,2014-03-23T16:48:58Z
2737130728,51.9964464,4.2618573,opani_BAG,1892873,1,21266807,2014-03-23T16:48:59Z
2737130796,51.9966659,4.2535041,opani_BAG,1892873,1,21266807,2014-03-23T16:49:00Z
2737130861,51.9968686,4.2475626,opani_BAG,1892873,1,21266807,2014-03-23T16:49:01Z
2737130930,51.9970343,4.2561541,opani_BAG,1892873,1,21266807,2014-03-23T16:49:03Z
2737130993,51.9971936,4.260676,opani_BAG,1892873,1,21266807,2014-03-23T16:49:04Z
2737131097,51.9974158,4.2391671,opani_BAG,1892873,1,21266807,2014-03-23T16:49:05Z
2737131155,51.9976136,4.2432269,opani_BAG,1892873,1,21266807,2014-03-23T16:49:06Z
2737131318,51.9979519,4.2422469,opani_BAG,1892873,1,21266807,2014-03-23T16:49:08Z
2737131477,51.9980907,4.2420827,opani_BAG,1892873,1,21266807,2014-03-23T16:49:09Z
2737131664,51.9983686,4.2424042,opani_BAG,1892873,1,21266807,2014-03-23T16:49:11Z
2737131878,51.9985692,4.2577928,opani_BAG,1892873,1,21266807,2014-03-23T16:49:12Z
2737132084,51.9988722,4.2393122,opani_BAG,1892873,1,21266807,2014-03-23T16:49:14Z
2737132276,51.9990663,4.2445355,opani_BAG,1892873,1,21266807,2014-03-23T16:49:15Z
2737132516,51.9992139,4.2504272,opani_BAG,1892873,1,21266807,2014-03-23T16:49:16Z
2737132719,51.9994803,4.2569087,opani_BAG,1892873,1,21266807,2014-03-23T16:49:17Z
2737132921,51.9995732,4.2569918,opani_BAG,1892873,1,21266807,2014-03-23T16:49:19Z
2737133032,51.9997129,4.2342158,opani_BAG,1892873,1,21266807,2014-03-23T16:49:20Z
2737133190,51.9998799,4.2437158,opani_BAG,1892873,1,21266807,2014-03-23T16:49:22Z
2737133258,52.0001054,4.2511006,opani_BAG,1892873,1,21266807,2014-03-23T16:49:23Z
2737133323,52.0003341,4.2348359,opani_BAG,1892873,1,21266807,2014-03-23T16:49:24Z
2737133379,52.0005185,4.2493143,opani_BAG,1892873,1,21266807,2014-03-23T16:49:26Z
2737133438,52.0007198,4.2348742,opani_BAG,1892873,1,21266807,2014-03-23T16:49:27Z
2737133526,52.0009516,4.2351758,opani_BAG,1892873,1,21266807,2014-03-23T16:49:28Z
2737133614,52.0012283,4.24558,opani_BAG,1892873,1,21266807,2014-03-23T16:49:30Z
2737133673,52.001355,4.245281,opani_BAG,1892873,1,21266807,2014-03-23T16:49:31Z
2737133745,52.0015153,4.2367248,opani_BAG,1892873,1,21266807,2014-03-23T16:49:33Z
2737133818,52.001657,4.2430074,opani_BAG,1892873,1,21266807,2014-03-23T16:49:34Z
2737133937,52.0018177,4.2404847,opani_BAG,1892873,1,21266807,2014-03-23T16:49:36Z
2737134042,52.0019949,4.2366627,opani_BAG,1892873,1,21266807,2014-03-23T16:49:37Z
2737134163,52.0021769,4.2389904,opani_BAG,1892873,1,21266807,2014-03-23T16:49:39Z
2737134269,52.0023799,4.2514872,opani_BAG,1892873,1,21266807,2014-03-23T16:49:40Z
2737134368,52.0025957,4.241653,opani_BAG,1892873,1,21266807,2014-03-23T16:49:42Z
2737134435,52.0028231,4.2511929,opani_BAG,1892873,1,21266807,2014-03-23T16:49:44Z
2737134494,52.0030481,4.2380818,opani_BAG,1892873,1,21266807,2014-03-23T16:49:45Z
2737134554,52.0033285,4.2388805,opani_BAG,1892873,1,21266807,2014-03-23T16:49:46Z
2737134625,52.0036337,4.2387549,opani_BAG,1892873,1,21266807,2014-03-23T16:49:48Z
2737134691,52.0039842,4.2390174,opani_BAG,1892873,1,21266807,2014-03-23T16:49:49Z
2737134762,52.0043803,4.2413785,opani_BAG,1892873,1,21266807,2014-03-23T16:49:51Z
2737134824,52.0046227,4.242685,opani_BAG,1892873,1,21266807,2014-03-23T16:49:52Z
2737134916,52.0048401,4.2412898,opani_BAG,1892873,1,21266807,2014-03-23T16:49:54Z
2737134996,52.0049944,4.2417073,opani_BAG,1892873,1,21266807,2014-03-23T16:49:55Z
2737135064,52.005383,4.246105,opani_BAG,1892873,1,21266807,2014-03-23T16:49:56Z
2737135131,52.0057114,4.2415339,opani_BAG,1892873,1,21266807,2014-03-23T16:49:58Z
2737135210,52.006412,4.2448222,opani_BAG,1892873,1,21266807,2014-03-23T16:50:00Z
2740017885,52.0132911,4.2540885,opani_BAG,1892873,1,21290265,2014-03-24T18:15:40Z
