id,node_id,position
253950010,2598049650,78
253950010,2598049645,79
253950010,2598049653,80
253950010,2598049636,81
253950010,2598049683,82
253950010,2598049643,83
253950010,2598049603,84
253950010,2598049488,85
253950010,2598049481,86
253950010,2598049467,87
253950010,2598049486,88
253950010,2598049445,89
253950010,2598049569,90
253950010,2598049460,91
253950010,2598049373,92
253950010,2598049189,93
253950010,2598049179,94
253950010,2598049164,95
253950010,2598049183,96
253950010,2598049140,97
253950010,2598049216,98
253950010,2598049154,99
253950010,2598049067,100
253950010,2598048876,101
253950010,2598048862,102
253950010,2598048846,103
253950010,2598048868,104
253950010,2598048816,105
253950010,2598048908,106
253950010,2598048841,107
253950010,2598048654,108
253950010,2598048554,109
253950010,2598048547,110
253950010,2598048528,111
253950010,2598049391,112
253950010,2598049381,113
253950010,2598049453,114
253950010,2598049355,115
253950010,2598049412,116
253950010,2598049575,117
253950010,2598049578,118
253950010,2598049663,119
253950010,2598049617,120
253950010,2598049611,121
253950010,2598049609,122
253950010,2598049607,123
253950010,2598049620,124
253950010,2598049675,125
253950010,2598049692,126
253950010,2598049807,127
253950010,2598049778,128
253950010,2598049929,129
253950010,2598049926,130
253950010,2598049943,131
253950010,2598049948,132
253950010,2598049989,133
253950010,2598050003,134
253950010,2598050092,135
253950010,2598050079,136
253950010,2598050215,137
253950010,2598050212,138
253950010,2598050229,139
253950010,2598050235,140
253950010,2598050279,141
253950010,2598050287,142
253950010,2598050347,143
253950010,2598050336,144
253950010,2598050536,145
253950010,2598050535,146
253950010,2598050553,147
253950010,2598050555,148
253950010,2598050598,149
253950010,2598050612,150
253950010,2598050682,151
253950010,2598050670,152
253950010,2598050806,153
253950010,2598050804,154
253950010,2598050824,155
253950010,2598050827,156
253950010,2598050900,157
253950060,2598037615,0
253950060,2598037726,1
253950060,2598037736,2
253950060,2598037912,3
253950060,2598037910,4
253950060,2598037908,5
253950060,2598037273,6
253950060,2598037151,7
253950060,2598037076,8
253950060,2598036762,9
253950060,2598036778,10
253950060,2598036706,11
253950060,2598037323,12
253950060,2598037335,13
253950060,2598037483,14
253950060,2598037380,15
253950060,2598037615,16
253950110,2597995101,0
253950110,2597994960,1
253950110,2597995366,2
253950110,2597995452,3
253950110,2597995521,4
253950110,2597995668,5
253950110,2597995728,6
253950110,2597995744,7
253950110,2597995982,8
253950110,2597995951,9
253950110,2597996177,10
253950110,2597996197,11
253950110,2597996248,12
253950110,2597996332,13
253950110,2597995911,14
253950110,2597995884,15
253950110,2597995646,16
253950110,2597995101,17
253950161,2598068866,0
253950161,2598069088,1
253950161,2598069192,2
253950161,2598069274,3
253950161,2598069269,4
253950161,2598069310,5
253950161,2598069613,6
253950161,2598070345,7
253950161,2598070248,8
253950161,2598070566,9
253950161,2598070118,10
253950161,2598070148,11
253950161,2598069831,12
253950161,2598069739,13
253950161,2598069243,14
253950161,2598068767,15
253950161,2598068865,16
253950161,2598068603,17
253950161,2598068866,18
253950261,2598040517,0
253950261,2598041617,1
253950261,2598040420,2
253950261,2598039847,3
253950261,2598040067,4
253950261,2598039992,5
253950261,2598039968,6
253950261,2598039952,7
253950261,2598040127,8
253950261,2598040154,9
253950261,2598040134,10
253950261,2598040189,11
253950261,2598040370,12
253950261,2598039815,13
253950261,2598039318,14
253950261,2598039094,15
253950261,2598039765,16
253950261,2598039761,17
253950261,2598039764,18
253950261,2598040510,19
253950261,2598040517,20
253950322,2598038914,0
253950322,2598039013,1
253950322,2598039216,2
253950322,2598039305,3
253950322,3115472387,4
253950322,2598039321,5
253950322,2598039579,6
253950322,2598039440,7
253950322,2598039442,8
253950322,2598039432,9
253950322,2598039396,10
253950322,2598039367,11
253950322,2598039365,12
253950322,2598039238,13
253950322,2598039242,14
253950322,2598039229,15
253950322,2598039178,16
253950322,2598039146,17
253950322,2598039144,18
253950322,2598039113,19
253950322,2598038784,20
253950322,2598038458,21
253950322,2598038229,22
253950322,2598038374,23
253950322,2598038914,24
253950377,2598022957,0
253950377,2598024539,1
253950377,2598023846,2
253950377,2598023975,3
253950377,2598023901,4
253950377,4302891970,5
253950377,2598024510,6
253950377,2598024579,7
253950377,2598024637,8
253950377,2598025299,9
253950377,2598025451,10
253950377,2598025615,11
253950377,563402491,12
253950377,563402501,13
253950377,563402486,14
253950377,563402503,15
253950377,3114641822,16
253950377,563402514,17
253950377,2598021107,18
253950377,3114643430,19
253950377,3114643431,20
253950377,2598018659,21
253950377,3114643434,22
253950377,3114643433,23
253950377,2598016348,24
253950377,2598020231,25
253950377,2598020224,26
253950377,2598020457,27
253950377,2598020497,28
253950377,2598020762,29
253950377,2598020601,30
253950377,2598021166,31
253950377,2598021300,32
253950377,2598021532,33
253950377,2598021647,34
253950377,2598021442,35
253950377,2598022957,36
253950431,2598067684,0
253950431,2598067735,1
253950431,2598067247,2
253950431,2598066860,3
253950431,2598067684,4
253950481,2597997568,0
253950481,2597997658,1
253950481,2597997728,2
253950481,2597997643,3
253950481,2597997568,4
253950557,2598046076,0
253950557,2598046157,1
253950557,2598046054,2
253950557,2598045957,3
253950557,2598046076,4
253950610,2598051049,0
253950610,2598050972,1
253950610,2598050887,2
253950610,2598050994,3
253950610,2598051049,4
253950661,2598068910,0
253950661,2598069033,1
253950661,2598068681,2
253950661,2598068582,3
253950661,2598068910,4
253950717,2598017709,0
253950717,2598017638,1
253950717,2598017856,2
253950717,2598017906,3
253950717,2598017709,4
253950769,2598020459,0
253950769,2598020550,1
253950769,2598020326,2
253950769,2598020187,3
253950769,2598020459,4
253950834,2598025499,0
253950834,2598025616,1
253950834,2598025537,2
253950834,2598025412,3
253950834,2598025499,4
253950886,2597998390,0
253950886,2597998415,1
253950886,2597998202,2
253950886,2597998183,3
253950886,2597998390,4
253950937,2598009628,0
253950937,2598009820,1
253950937,2598009640,2
253950937,2598009485,3
253950937,2598009628,4
253950989,2598049235,0
253950989,2598049466,1
253950989,2598049605,2
253950989,2598049458,3
253950989,2598049235,4
253951042,2598085262,0
253951042,2598085388,1
253951042,2598085122,2
253951042,2598084897,3
253951042,2598085262,4
253951110,2598003191,0
253951110,2598003004,1
253951110,2598002817,2
253951110,2598002968,3
253951110,2598003191,4
253951161,2598044864,0
253951161,2598045143,1
253951161,2598044966,2
253951161,2598044739,3
253951161,2598044864,4
253951229,2598020099,0
253951229,2598020178,1
253951229,2598020090,2
253951229,2598019897,3
253951229,2598020099,4
253951280,2598037279,0
253951280,2598037526,1
253951280,2598037675,2
253951280,2598037365,3
253951280,2598037279,4
253951330,2598067721,0
253951330,2598067753,1
253951330,2598067665,2
253951330,2598067380,3
253951330,2598067721,4
253951380,2598005599,0
253951380,2598005602,1
253951380,2598005510,2
253951380,2598005505,3
253951380,2598005599,4
253951430,2598000620,0
253951430,2598000554,1
253951430,2598000497,2
253951430,2598000579,3
253951430,2598000620,4
253951483,2598016186,0
253951483,2598016488,1
253951483,2598015514,2
253951483,2598015289,3
253951483,2598016186,4
253951534,2598000499,0
253951534,2598000376,1
253951534,2598000247,2
253951534,2598000442,3
253951534,2598000499,4
253951603,2598052504,0
253951603,2598054418,1
253951603,2598053390,2
253951603,2598051834,3
253951603,2598052504,4
253951653,2598038583,0
253951653,2598038812,1
253951653,2598038985,2
253951653,2598038798,3
253951653,2598038583,4
253951703,2597998369,0
253951703,2597998434,1
253951703,2597998217,2
253951703,2597998167,3
253951703,2597998369,4
253951759,2598014385,0
253951759,2598014569,1
253951759,2598014376,2
253951759,2598014228,3
253951759,2598014385,4
253951810,2597996954,0
253951810,2597997012,1
253951810,2597996908,2
253951810,2597996834,3
253951810,2597996954,4
253951860,2598051441,0
253951860,2598051793,1
253951860,2598051481,2
253951860,2598051299,3
253951860,2598051441,4
253951912,2598010853,0
253951912,2598010917,1
253951912,2598010855,2
253951912,2598010772,3
253951912,2598010853,4
253951981,2598028420,0
253951981,2598028761,1
253951981,2598028240,2
253951981,2598028008,3
253951981,2598028420,4
253952031,2598044738,0
253952031,2598044819,1
253952031,2598044889,2
253952031,2598044805,3
253952031,2598044738,4
253952084,2598030782,0
253952084,2598030948,1
253952084,2598030777,2
253952084,2598030616,3
253952084,2598030782,4
253952134,2598015190,0
253952134,2598015026,1
253952134,2598014748,2
253952134,2598014977,3
253952134,2598015190,4
253952197,2598089944,0
253952197,2598090154,1
253952197,2598090140,2
253952197,2598089913,3
253952197,2598089944,4
253952260,2598027809,0
253952260,2598027873,1
253952260,2598027608,2
253952260,2598027521,3
253952260,2598027809,4
253952349,2598000561,0
253952349,2598000525,1
253952349,2598000607,2
253952349,2598000643,3
253952349,2598000561,4
253952405,2597995849,0
253952405,2597995919,1
253952405,2597995806,2
253952405,2597995737,3
253952405,2597995849,4
253952458,2598072719,0
253952458,2598072791,1
253952458,2598072534,2
253952458,2598072221,3
253952458,2598072719,4
253952509,2598076875,0
253952509,2598076893,1
253952509,2598076810,2
253952509,2598076798,3
253952509,2598076875,4
253952600,2598036284,0
253952600,2598036557,1
253952600,2598035789,2
253952600,2598035503,3
253952600,2598036284,4
253952650,2597994814,0
253952650,2597994790,1
253952650,2597994770,2
253952650,2597994791,3
253952650,2597994814,4
253952702,2598016375,0
253952702,2598016691,1
253952702,2598016480,2
253952702,2598016171,3
253952702,2598016375,4
253952753,2598031798,0
253952753,2598031967,1
253952753,2598031751,2
253952753,2598031587,3
253952753,2598031798,4
253952821,2598040522,0
253952821,2598040689,1
253952821,2598040690,2
253952821,2598040523,3
253952821,2598040522,4
253952871,2597997649,0
253952871,2597997681,1
253952871,2597997639,2
253952871,2597997614,3
253952871,2597997649,4
253952926,2598012049,0
253952926,2598012188,1
253952926,2598012083,2
253952926,2598011922,3
253952926,2598012049,4
253952976,2598065975,0
253952976,2598066183,1
253952976,2598065337,2
253952976,2598064942,3
253952976,2598065975,4
253953035,2598090312,0
253953035,2598090538,1
253953035,2598090523,2
253953035,2598090284,3
253953035,2598090312,4
253953085,2598021331,0
253953085,2598021561,1
253953085,2598021433,2
253953085,2598021220,3
253953085,2598021331,4
253953135,2598016971,0
253953135,2598017165,1
253953135,2598016862,2
253953135,2598016714,3
253953135,2598016971,4
253953188,2597999005,0
253953188,2597998911,1
253953188,2597999083,2
253953188,2597999171,3
253953188,2597999005,4
253953238,2598000760,0
253953238,4268053429,1
253953238,4268053432,2
253953238,2598000850,3
253953238,2598000760,4
253953293,2598006075,0
253953293,2598006270,1
253953293,2598006453,2
253953293,2598006228,3
253953293,2598006075,4
253953343,2598034518,0
253953343,2598034674,1
253953343,2598034571,2
253953343,2598034221,3
253953343,2598034518,4
253953393,2597997261,0
253953393,2597997218,1
253953393,2597997193,2
253953393,2597997240,3
253953393,2597997261,4
253953444,2597996863,0
253953444,2597996836,1
253953444,2597996900,2
253953444,2597996925,3
253953444,2597996863,4
253953496,2598034290,0
253953496,2598034623,1
253953496,2598034712,2
253953496,2598034546,3
253953496,2598034290,4
253953547,2598012373,0
253953547,2598012918,1
253953547,2598013061,2
253953547,2598012719,3
253953547,2598012373,4
253953598,2598082875,0
253953598,2598082944,1
253953598,2598082738,2
253953598,2598082668,3
253953598,2598082875,4
253953648,2598083479,0
253953648,2598083539,1
253953648,2598083385,2
253953648,2598083308,3
253953648,2598083479,4
253953700,2598087221,0
253953700,2598087532,1
253953700,2598087488,2
253953700,2598087186,3
253953700,2598087221,4
253953756,2598032303,0
253953756,2598032387,1
253953756,2598032293,2
253953756,2598032215,3
253953756,2598032303,4
253953809,2598026584,0
253953809,2598026692,1
253953809,2598026312,2
253953809,2598026126,3
253953809,2598026584,4
253953871,2598001762,0
253953871,2598001556,1
253953871,2598001437,2
253953871,2598001602,3
253953871,2598001762,4
253953924,2598026647,0
253953924,2598026705,1
253953924,2598026637,2
253953924,2598026590,3
253953924,2598026647,4
253953975,2597995737,0
253953975,2597995679,1
253953975,2597995786,2
253953975,2597995849,3
253953975,2597995737,4
253954034,2598006888,0
253954034,2598007010,1
253954034,2598007051,2
253954034,2598006927,3
253954034,2598006888,4
253954084,2597998781,0
253954084,2597998885,1
253954084,2597998767,2
253954084,2597998663,3
253954084,2597998781,4
253954137,2598056983,0
253954137,2598057010,1
253954137,2598056937,2
253954137,2598056912,3
253954137,2598056983,4
253954187,2598000374,0
253954187,2598000280,1
253954187,2598000456,2
253954187,2598000496,3
253954187,2598000374,4
253954237,2598008554,0
253954237,2598008723,1
253954237,2598008811,2
253954237,2598008674,3
253954237,2598008554,4
253954341,4268053307,0
253954341,2597997531,1
253954341,2597997441,2
253954341,4268053303,3
253954341,4268053307,4
253954392,2598039857,0
253954392,2598039883,1
253954392,2598039820,2
253954392,2598039792,3
253954392,2598039857,4
253954446,2598038332,0
253954446,2598038494,1
253954446,2598037723,2
253954446,2598037392,3
253954446,2598038332,4
253954496,2598046165,0
253954496,2598046305,1
253954496,2598046362,2
253954496,2598046235,3
253954496,2598046165,4
253954546,2598005344,0
253954546,2598005453,1
253954546,2598005249,2
253954546,2598005164,3
253954546,2598005344,4
253954596,2598011880,0
253954596,2598011656,1
253954596,2598012175,2
253954596,2598012360,3
253954596,2598011880,4
253954649,2598045299,0
253954649,2598045491,1
253954649,2598046162,2
253954649,2598045963,3
253954649,2598045299,4
253954704,2598083872,0
253954704,2598083888,1
253954704,2598083815,2
253954704,2598083785,3
253954704,2598083872,4
253954756,2598020835,0
253954756,2598020868,1
253954756,2598020794,2
253954756,2598020742,3
253954756,2598020835,4
253954812,2598032051,0
253954812,2598032127,1
253954812,2598032040,2
253954812,2598031952,3
253954812,2598032051,4
253954867,2597999672,0
253954867,2597999583,1
253954867,2597999440,2
253954867,2597999526,3
253954867,2597999672,4
253954927,2598007660,0
253954927,2598007695,1
253954927,2598007630,2
253954927,2598007596,3
253954927,2598007660,4
253954979,2598075170,0
253954979,2598075030,1
253954979,2598075574,2
253954979,2598075770,3
253954979,2598075170,4
253955030,2598032347,0
253955030,2598032451,1
253955030,2598032339,2
253955030,2598032255,3
253955030,2598032347,4
253955082,2598011251,0
253955082,2598011537,1
253955082,2598011773,2
253955082,2598011465,3
253955082,2598011251,4
253955133,2598056354,0
253955133,2598056451,1
253955133,2598055991,2
253955133,2598055709,3
253955133,2598056354,4
253955184,2598007696,0
253955184,2598007619,1
253955184,2598007584,2
253955184,2598007664,3
253955184,2598007696,4
253955242,2598084028,0
253955242,2598084181,1
253955242,2598084164,2
253955242,2598084017,3
253955242,2598084028,4
253955292,2597997858,0
253955292,2597997936,1
253955292,2597997831,2
253955292,2597997727,3
253955292,2597997858,4
253955352,2598009007,0
253955352,2598009179,1
253955352,2598009009,2
253955352,2598008930,3
253955352,2598009007,4
253955409,2598011594,0
253955409,2598011801,1
253955409,2598011820,2
253955409,2598011323,3
253955409,2598011121,4
253955409,2598011594,5
253955463,2598020881,0
253955463,2598020625,1
253955463,2598020545,2
253955463,2598020823,3
253955463,2598020894,4
253955463,2598020881,5
253955513,2598016021,0
253955513,2598016131,1
253955513,2598015903,2
253955513,2598015776,3
253955513,2598015730,4
253955513,2598016021,5
253955563,2598065519,0
253955563,2598066109,1
253955563,2598065679,2
253955563,2598064828,3
253955563,2598057043,4
253955563,2598065519,5
253955614,2597999316,0
253955614,2597999308,1
253955614,2597999218,2
253955614,2597999185,3
253955614,2597999273,4
253955614,2597999316,5
253955665,4268052943,0
253955665,2597996126,1
253955665,4268052944,2
253955665,4268052945,3
253955665,4268052947,4
253955665,4268052941,5
253955665,4268052939,6
253955665,4268052937,7
253955665,4268052936,8
253955665,4268052942,9
253955665,4268052940,10
253955665,4268052938,11
253955665,4268052935,12
253955665,4268052943,13
253955719,2598051828,0
253955719,2598052320,1
253955719,2598051381,2
253955719,2598051190,3
253955719,2598051807,4
253955719,2598051828,5
253955771,2598003939,0
253955771,2598004073,1
253955771,2598003544,2
253955771,2598003352,3
253955771,2598003490,4
253955771,2598003939,5
253955853,2598040308,0
253955853,2598040597,1
253955853,2598040486,2
253955853,2598040204,3
253955853,2598040283,4
253955853,2598040308,5
253955921,2598047770,0
253955921,2598047997,1
253955921,2598047677,2
253955921,2598047490,3
253955921,2598047692,4
253955921,2598047770,5
253955972,2598001376,0
253955972,2598001422,1
253955972,2598001457,2
253955972,2598001548,3
253955972,2598001104,4
253955972,2598000903,5
253955972,2598001376,6
253956022,2598068186,0
253956022,2598068346,1
253956022,2598068343,2
253956022,2598068339,3
253956022,2598068071,4
253956022,2598067869,5
253956022,2598068186,6
253956074,2598030780,0
253956074,2598030889,1
253956074,2598030786,2
253956074,2598030942,3
253956074,2598030181,4
253956074,2598029860,5
253956074,2598030780,6
253956125,2598025664,0
253956125,2598025800,1
253956125,2598025755,2
253956125,2598025838,3
253956125,2598025773,4
253956125,2598025581,5
253956125,2598025664,6
253956176,2598014078,0
253956176,2598014306,1
253956176,2598014140,2
253956176,2598013895,3
253956176,2598013899,4
253956176,2598014075,5
253956176,2598014078,6
253956228,2598014041,0
253956228,2598014006,1
253956228,2598013964,2
253956228,2598013907,3
253956228,2598013578,4
253956228,2598013612,5
253956228,2598014041,6
253956280,2598021013,0
253956280,2598021098,1
253956280,2598020843,2
253956280,2598020769,3
253956280,2598020987,4
253956280,2598020985,5
253956280,2598021013,6
253956339,2598016138,0
253956339,2598015467,1
253956339,2598015165,2
253956339,2598015367,3
253956339,2598015293,4
253956339,2598015458,5
253956339,2598016138,6
253956389,2598071598,0
253956389,2598073264,1
253956389,2598072606,2
253956389,2598071462,3
253956389,2598072100,4
253956389,2598071349,5
253956389,2598071598,6
253956439,2598017060,0
253956439,2598017825,1
253956439,2598017948,2
253956439,2598017622,3
253956439,2598017387,4
253956439,2598016545,5
253956439,2598017060,6
253956497,2598001072,0
253956497,2598000891,1
253956497,2598000652,2
253956497,2598000586,3
253956497,2598000757,4
253956497,2598000880,5
253956497,2598001072,6
253956552,2598013707,0
253956552,2598013679,1
253956552,2598013641,2
253956552,2598013619,3
253956552,2598013374,4
253956552,2598013412,5
253956552,2598013707,6
253956605,2598014015,0
253956605,2598014097,1
253956605,2598014125,2
253956605,2598014181,3
253956605,2598014416,4
253956605,2598014257,5
253956605,2598014015,6
253956657,2598013118,0
253956657,2598013340,1
253956657,2598013515,2
253956657,2598013424,3
253956657,2598013447,4
253956657,2598013396,5
253956657,2598013118,6
253956707,2598014181,0
253956707,2598014249,1
253956707,2598014229,2
253956707,2598014318,3
253956707,2598014660,4
253956707,2598014416,5
253956707,2598014181,6
253956757,2597999416,0
253956757,2597999257,1
253956757,2597999075,2
253956757,2597999114,3
253956757,2597999183,4
253956757,2597999256,5
253956757,2597999416,6
253956807,2598019133,0
253956807,2598019251,1
253956807,2598019452,2
253956807,2598019346,3
253956807,2598018856,4
253956807,2598018984,5
253956807,2598019133,6
253956858,2598021420,0
253956858,2598021452,1
253956858,2598021264,2
253956858,2598021299,3
253956858,2598021009,4
253956858,2598020974,5
253956858,2598021420,6
253956914,2598013797,0
253956914,2598013858,1
253956914,2598013764,2
253956914,2598013810,3
253956914,2598013609,4
253956914,2598013541,5
253956914,2598013797,6
253956967,2598000010,0
253956967,2597999852,1
253956967,2597999691,2
253956967,2597999772,3
253956967,2597999662,4
253956967,2597999734,5
253956967,2598000010,6
253957020,2598065185,0
253957020,2598065997,1
253957020,2598065627,2
253957020,2598064935,3
253957020,2598065232,4
253957020,2598064877,5
253957020,2598065185,6
253957070,2598016980,0
253957070,2598016611,1
253957070,2598016555,2
253957070,2598016346,3
253957070,2598016072,4
253957070,2598016538,5
253957070,2598016980,6
253957120,2598038875,0
253957120,2598038950,1
253957120,2598038664,2
253957120,2598038611,3
253957120,2598038702,4
253957120,2598038657,5
253957120,2598038875,6
253957183,2598078399,0
253957183,2598078803,1
253957183,2598078367,2
253957183,2598078047,3
253957183,2598078213,4
253957183,2598078163,5
253957183,2598078399,6
253957234,2598051034,0
253957234,2598050707,1
253957234,2521510153,2
253957234,2598050454,3
253957234,2598050469,4
253957234,2598050599,5
253957234,2598051034,6
253957284,2598070187,0
253957284,2598070208,1
253957284,2598070434,2
253957284,2598070938,3
253957284,2598070222,4
253957284,2598069870,5
253957284,2598070187,6
253957334,2598015458,0
253957334,2598015760,1
253957334,2598015835,2
253957334,2598015979,3
253957334,2598016535,4
253957334,2598016138,5
253957334,2598015458,6
253957389,2598026526,0
253957389,2598026845,1
253957389,2598026699,2
253957389,2598026548,3
253957389,2598026479,4
253957389,2598026553,5
253957389,2598026464,6
253957389,2598026526,7
253957439,2598005178,0
253957439,2598005258,1
253957439,2598005267,2
253957439,2598004767,3
253957439,2598004760,4
253957439,2598004605,5
253957439,2598004728,6
253957439,2598005178,7
253957489,2598050073,0
253957489,2598050239,1
253957489,2598049860,2
253957489,2598049800,3
253957489,2598049849,4
253957489,2598049738,5
253957489,2598049721,6
253957489,2598050073,7
253957542,2598089896,0
253957542,2598089897,1
253957542,2598089977,2
253957542,2598089966,3
253957542,2598089875,4
253957542,2598089887,5
253957542,2598089886,6
253957542,2598089896,7
253957592,2598078823,0
253957592,2598079407,1
253957592,2598079472,2
253957592,2598079531,3
253957592,2598078239,4
253957592,2598077936,5
253957592,2598078692,6
253957592,2598078823,7
253957644,2598026937,0
253957644,2598027076,1
253957644,2598027099,2
253957644,2598027155,3
253957644,2598026910,4
253957644,2598026706,5
253957644,2598026838,6
253957644,2598026937,7
253957695,2598039225,0
253957695,2598039228,1
253957695,2598039496,2
253957695,2598039543,3
253957695,2598039645,4
253957695,2598039267,5
253957695,2598039170,6
253957695,2598039225,7
253957753,2598056734,0
253957753,2598056770,1
253957753,2598056826,2
253957753,2598056774,3
253957753,2598056408,4
253957753,2598056316,5
253957753,2598056690,6
253957753,2598056734,7
253957803,2598081788,0
253957803,2598082363,1
253957803,2598082429,2
253957803,2598082628,3
253957803,2598082037,4
253957803,2598081763,5
253957803,2598081787,6
253957803,2598081788,7
253957866,2598065289,0
253957866,2598065817,1
253957866,2598065860,2
253957866,2598065869,3
253957866,2598065862,4
253957866,2598065945,5
253957866,2598065948,6
253957866,2598065958,7
253957866,2598065610,8
253957866,2598065596,9
253957866,2598065604,10
253957866,2598065566,11
253957866,2598065346,12
253957866,2598065333,13
253957866,2598064915,14
253957866,2598064863,15
253957866,2598064701,16
253957866,2598064843,17
253957866,2598064823,18
253957866,2598064688,19
253957866,2598064345,20
253957866,2598064406,21
253957866,2598064388,22
253957866,2598064335,23
253957866,2598057056,24
253957866,2598064311,25
253957866,2598056943,26
253957866,2598056931,27
253957866,2598056885,28
253957866,2598056908,29
253957866,2598056899,30
253957866,2598056878,31
253957866,2598056730,32
253957866,2598056751,33
253957866,2598056746,34
253957866,2598056724,35
253957866,2598056687,36
253957866,2598056708,37
253957866,2598056542,38
253957866,2598056517,39
253957866,2598056470,40
253957866,2598056499,41
253957866,2598056494,42
253957866,2598056466,43
253957866,2598056309,44
253957866,2598056332,45
253957866,2598056328,46
253957866,2598056301,47
253957866,2598056259,48
253957866,2598056285,49
253957866,2598056053,50
253957866,2598056024,51
253957866,2598055978,52
253957866,2598056021,53
253957866,2598056006,54
253957866,2598055964,55
253957866,2598055478,56
253957866,2598055514,57
253957866,2598055512,58
253957866,2598055464,59
253957866,2598055371,60
253957866,2598055427,61
253957866,2598055086,62
253957866,2598055095,63
253957866,2598055036,64
253957866,2598055061,65
253957866,2598055067,66
253957866,2598055073,67
253957866,2598054780,68
253957866,2598054759,69
253957866,2598054774,70
253957866,2598054555,71
253957866,2598054538,72
253957866,2598054522,73
253957866,2598054577,74
253957866,2598053858,75
253957866,2598065289,76
253957920,2598026946,0
253957920,2598027043,1
253957920,2598026673,2
253957920,2598026668,3
253957920,2598026672,4
253957920,2598026618,5
253957920,2598026665,6
253957920,2598026626,7
253957920,2598026946,8
253957971,2597993038,0
253957971,2597993036,1
253957971,2597993045,2
253957971,2597993033,3
253957971,2597993136,4
253957971,2597993146,5
253957971,2597993203,6
253957971,2597993208,7
253957971,2597993038,8
253958022,2598000703,0
253958022,2598000657,1
253958022,2598000998,2
253958022,2598001097,3
253958022,2598000910,4
253958022,2598000935,5
253958022,2598000795,6
253958022,2598000774,7
253958022,2598000703,8
253958072,2598039674,0
253958072,2598039762,1
253958072,2598039571,2
253958072,2598039566,3
253958072,2598039487,4
253958072,2598039422,5
253958072,2598039454,6
253958072,2598039417,7
253958072,2598039674,8
253958128,2598004173,0
253958128,2598004332,1
253958128,2598004289,2
253958128,2598004457,3
253958128,2598004549,4
253958128,2598004394,5
253958128,2598004380,6
253958128,2598004284,7
253958128,2598004173,8
253958178,2598032404,0
253958178,2598032019,1
253958178,2598031970,2
253958178,2598032078,3
253958178,2598032035,4
253958178,2598032302,5
253958178,2598032409,6
253958178,2598032401,7
253958178,2598032404,8
253958229,2598069526,0
253958229,2598069791,1
253958229,2598069795,2
253958229,2598069800,3
253958229,2598069273,4
253958229,2598069228,5
253958229,2598069136,6
253958229,2598069097,7
253958229,2598069526,8
253958279,2598085357,0
253958279,2598085352,1
253958279,2598085356,2
253958279,2598085323,3
253958279,2598085322,4
253958279,2598085316,5
253958279,2598085618,6
253958279,2598085662,7
253958279,2598085357,8
253958333,2598068579,0
253958333,2598068384,1
253958333,2598068203,2
253958333,2598068196,3
253958333,2598068133,4
253958333,2598068138,5
253958333,2598068390,6
253958333,2598068622,7
253958333,2598068579,8
253958409,2598083953,0
253958409,2598083955,1
253958409,2598083993,2
253958409,2598084016,3
253958409,2598084010,4
253958409,2598084039,5
253958409,2598083801,6
253958409,2598083592,7
253958409,2598083953,8
253958459,2598012833,0
253958459,2598012920,1
253958459,2598012950,2
253958459,2598012928,3
253958459,2598012964,4
253958459,2598013027,5
253958459,2598013122,6
253958459,2598013013,7
253958459,2598012833,8
253958509,2598056837,0
253958509,2598056888,1
253958509,2598064341,2
253958509,2598056949,3
253958509,2598056723,4
253958509,2598056748,5
253958509,2598056737,6
253958509,2598056817,7
253958509,2598056837,8
253958560,2598056697,0
253958560,2598056723,1
253958560,2598056949,2
253958560,2598056799,3
253958560,2598056561,4
253958560,2598056633,5
253958560,2598056608,6
253958560,2598056677,7
253958560,2598056697,8
253958610,2598023761,0
253958610,2598023893,1
253958610,2598023449,2
253958610,2598023381,3
253958610,2598023246,4
253958610,2598023315,5
253958610,2598023342,6
253958610,2598023408,7
253958610,2598023761,8
253958660,2598068439,0
253958660,2598068123,1
253958660,2598067930,2
253958660,2598068328,3
253958660,2598068377,4
253958660,2598068408,5
253958660,2598068466,6
253958660,2598068433,7
253958660,2598068439,8
253958710,2598084773,0
253958710,2598084872,1
253958710,2598084951,2
253958710,2598085010,3
253958710,2598084997,4
253958710,2598085003,5
253958710,2598084601,6
253958710,2598084533,7
253958710,2598084773,8
253958760,2598003028,0
253958760,2598003291,1
253958760,2598003348,2
253958760,2598003714,3
253958760,2598003902,4
253958760,2598003573,5
253958760,2598003510,6
253958760,2598003331,7
253958760,2598003028,8
253958851,2598074077,0
253958851,2598074137,1
253958851,2598074531,2
253958851,2598075148,3
253958851,2598074857,4
253958851,2598074804,5
253958851,2598074510,6
253958851,2598073202,7
253958851,2598074077,8
253958902,2598040609,0
253958902,2598040733,1
253958902,2598041018,2
253958902,2598041714,3
253958902,2598041719,4
253958902,2598042058,5
253958902,2598042064,6
253958902,2598041625,7
253958902,2598040915,8
253958902,2598040609,9
253958966,2598079224,0
253958966,2598079499,1
253958966,2598079563,2
253958966,2598079512,3
253958966,2598079450,4
253958966,2598079416,5
253958966,2598079453,6
253958966,2598079247,7
253958966,2598078785,8
253958966,2598079224,9
253959036,2598026088,0
253959036,2598026299,1
253959036,2598026205,2
253959036,2598026325,3
253959036,2598026422,4
253959036,2598025906,5
253959036,2598025824,6
253959036,2598025828,7
253959036,2598026036,8
253959036,2598026088,9
253959100,2598000402,0
253959100,2598000067,1
253959100,2597999991,2
253959100,2597999905,3
253959100,2597999857,4
253959100,2597999936,5
253959100,2597999930,6
